x,y,z,q1,q2,q3,q4
-8.945318679845112,-7.073315242031306,16.130757785161855,-0.021834919833245356,-0.2223733137337597,-0.8377798393126631,-0.4981950285341985
-4.873611494905664,8.417677056620338,13.695517017006294,-0.03067300143639945,-0.6609961990082618,-0.40278139700298676,-0.6323846441113476
-11.297149620684714,-0.33592883445656874,12.833586503391114,0.9545505254895222,0.16504592030355733,-0.16504592030355733,0.18534557634316595
-0.21076776517785767,8.72189093769447,17.249471840416398,0.44471776290773884,-0.4748822528650595,-0.4389162957217408,0.6197301369290085
14.826713087038314,1.7974522685262642,17.055709301469953,0.0,-0.5712682150947922,0.0,0.8207634412072764
-2.722975429082604,8.607831280352261,15.379084848789724,0.1012396208753846,-0.589256151370412,-0.8009888422831261,-0.030734374486507454
-1.063917692665214,8.888751975589576,16.110643770808828,0.7348333578839413,0.07978007525839542,-0.34915749136711915,0.5759723274212016
-9.861972575632548,-6.99728592040516,15.926302492076365,-0.38462855440865,-0.5314913034250434,-0.5836057652504166,-0.47852082533943735
-7.884842357387464,0.7763780190914726,15.480401329894937,0.45337801449878873,0.519889599648436,-0.2904302012946833,0.6631843471633317
12.822147891440377,-1.5463984340475267,17.89032998812042,0.5322003238666592,0.2391304617086237,0.4364252330001611,0.6849178443871927
-0.23902645587320492,8.167208048601177,13.587417987969083,-0.26890173339144396,-0.5550233713668526,-0.3004330123264038,-0.7275856788860897
-4.042838300911291,-5.039772978961011,13.386922455189072,0.011235163906243184,-0.6781031255348553,-0.7302175873602286,-0.08265710702454426
6.682132616312002,-8.75295205737859,14.881534835036415,0.49843149687886934,-0.2906711596954745,-0.6066649579342148,0.5468399662196013
8.568809641513425,-1.6902261720330145,16.211829104176914,0.9481640333165472,-0.2613215467752651,-0.17090731610468754,0.059048322734629996
6.652532845527672,-5.079279279003503,12.875692436845192,0.3136670580050697,-0.6985403554390033,-0.25333991757890145,0.5911626127443365
-12.68011919432092,-6.065355513181234,16.88785555612604,0.6122358690642535,0.021999614628192776,-0.7825722877658808,0.11074236771996995
-2.8359769186976607,-8.836628112200668,18.32414913519237,0.4693609536534001,-0.6673747695501865,-0.43341008930268654,0.38270995106482825
-8.332019529240169,-5.060193836371349,17.05005300748732,0.7642131677689421,0.2604051084476122,-0.38370194220824944,0.44826357564335256
11.570933752848514,-7.377172564921594,16.557296690148306,0.511982430988519,-0.6408085995936503,-0.45997625925922336,0.3400884737297091
-1.4057592849521132,7.488158673790595,16.59033497414022,-0.6369397545549713,-0.1419286020008846,-0.14192860200088453,-0.7443253945255405
-1.0843721439624971,-11.364722894915252,17.29709002364258,0.6178271794197954,-0.25119040931184844,-0.42963084235337495,0.6087777048633232
-10.539651369516868,2.3546643404960808,14.78036799423528,-0.6922828460558763,-0.21342598188906536,-0.20980153892423958,-0.6566407888461429
4.156514183441809,6.700678878937406,12.089104423486438,0.204312352282572,0.37641824688569436,0.8949706637733303,0.12487304393417786
4.981480331038753,-9.021468026893203,15.969552277792323,0.17808850041777094,-0.6664242686700601,-0.7022041545786278,0.1762739499728742
3.500157336621923,-6.150073661339127,12.537893583681042,0.001812221482412904,-0.689058824547537,-0.0715138485901515,0.7211660153018102
7.590269314923296,2.527103154166289,13.468188282440885,0.04455393732616476,-0.8931981948209154,-0.09082937874107107,0.4381346315858913
4.312573513912762,1.4495170835801474,13.755508031617463,-0.11960970503087276,-0.26185741039806854,-0.8070825895216808,0.5155016088946994
8.308916995755455,3.080618034782141,15.23097696811185,0.7097230604005628,-0.24998671957000093,-0.17215438226734936,0.6357379068770688
-7.56202806185169,6.43863574941555,16.572787297597383,0.8691440319726427,-0.4263355014054412,0.22503698131678104,0.11038590927985181
-9.27173490083467,-3.4403677891169178,14.409686327280866,0.49063912604729293,0.014324978583640582,0.8523949981526565,0.18025207378684716
-1.910634313288698,5.498594749546264,16.39973503570687,0.47006842190830833,0.10695457654271215,-0.5875677502640385,0.6498927112461397
10.388910914584493,8.585578424310288,14.155793559608435,-0.1893019077852258,-0.2493664071900918,-0.5671305497605774,-0.7618032043790866
12.840947982338474,2.5975920678635607,16.98052578145817,0.0,-0.72479278722912,0.0,0.6889669190756866
-4.997532465191359,11.345259253303809,17.29795976230615,0.2231938197214468,-0.4551227462566412,-0.010543871357693996,0.8619377190115046
-9.638988130723423,-6.981035462534091,13.456351599873589,0.7225269364377283,-0.3051628702556761,0.424625304244562,0.4522430759386388
-4.471086551853954,5.692420148437305,14.729817396418767,0.047850238572522144,-0.5362943972516278,-0.20620255664451342,0.8170551877188784
-7.577963911157767,4.907606359266659,14.745304151857669,0.5768651769273172,0.2650529443064734,0.01225756126793981,0.7725433687210361
9.44132797284445,7.998675659605571,12.934644784277125,0.7938559448146527,0.46736077164419343,0.03940913228397255,0.38705757750392067
-6.627500662324616,0.4949113211506777,17.402586195431326,0.5154110251614361,0.3155432263863736,-0.046165810277649794,0.7953946601437067
-3.3483408054161004,-6.649852036227558,13.14785315653255,0.5740036902340544,-0.2746405672606966,-0.7415516333635058,0.21258762303654322
0.32200305096502824,7.321965176447868,14.644465880963223,-0.09864738564576889,-0.7723745884113008,-0.5503924294264365,0.30128783930287156
-10.45566281722018,-1.1214924633456826,12.838121938670938,0.5743571869938456,-0.003984318088660219,0.7983844979911844,0.18077649273411941
9.855429133083824,-4.865197096124986,15.421587342099938,0.20691174924469846,-0.9561950617738293,-0.18693795295652893,0.08906589475363101
-4.0250071749467065,-2.5909518889838026,18.04345119160371,0.8859988061140978,-0.12729517952022462,0.12729517952022462,0.4273148606194519
9.772934540981257,8.426319596395416,15.205956227143526,0.39538786846884916,0.8060529912738311,0.39538786846884916,0.19394700872616855
14.045046619822067,-6.356938249152007,16.271935903324277,0.8215906030019394,-0.07562136416986152,-0.20168914140455182,0.5278179426464141
-12.843141276191275,-8.210723723685327,16.679623669348302,0.19499690064663405,-0.22714420119071627,0.6215000563040346,0.7239609109735968
-0.22695039134578643,8.487475014579374,14.918284441155196,0.060261353623656526,-0.19206682027182445,0.2932351422592566,0.9346079697682387
-7.215317988744631,5.650999864016713,12.466088607061456,0.6095780996803919,0.7460823581637973,0.1372441025538103,0.23008631324133402
4.6975173420853,-2.5902653084453053,14.122732861717125,0.6397946832271207,-0.3311202821592548,-0.22497297856064458,0.6560558520237707
9.591217045102882,7.346512569668249,12.966495516873923,-0.41903500978450814,-0.5139058194339646,-0.3928252965594403,-0.6371803164801861
-1.2411129748883312,1.7992719312931449,13.599036865328902,0.48901556430477466,-0.5892447957530789,-0.6423178954042069,-0.03289482921532122
-0.8041285379176788,-1.1647454735779519,16.893846426044703,0.5275431276415289,-0.49649213202902737,-0.5869063626996052,-0.3615725829403883
-3.450313098294801,7.8862484802322985,17.199286647103747,0.2471630013521897,-0.24856983499152357,0.12910740100263754,0.9276070110241774
-9.922908786985598,-1.1490176684145084,15.542399526805227,0.29674801750413904,-0.22351769196322002,-0.28325221196494577,0.8841655048144346
-13.399872349203292,8.937903100618527,15.488018486632281,0.9682343196590665,0.19897721084176648,0.03048218751198623,0.14832804200305405
-10.631521458648727,5.729196014597306,17.448087164664514,0.2324199172127945,-0.16987279652949894,-0.8643951233362496,0.41224420655062594
12.22636196598921,10.41083396721551,17.63292398184889,0.10169289316349772,-0.6041318547243542,-0.7825722877658808,0.11074236771996995
2.7879152275373045,8.35539366973621,17.98107795879549,0.7849765261746086,-0.2906711596954744,0.01697591296741352,0.5468399662196013
2.009886947530651,-7.378413152081846,13.170439760800464,-0.3674344797838947,-0.34920495183770717,-0.42751906485851027,-0.7485153664825245
-1.9383194375868218,-1.1211967642352594,14.80036299899891,-0.37284257655292297,-0.3767241660903003,-0.6605405652825089,0.5317456886606693
-6.1536846993742245,3.0608597847078602,15.768098089737443,0.46580455682102256,-0.5534422639471748,0.19994576806426168,0.6608702332190406
-1.8143651531725684,-0.24776338144606047,12.15066083070226,0.37250829779020495,-0.7307525155834448,-0.5190198246707307,0.24053430242831308
-3.8728740722014123,-1.5218825313431186,15.299003544405908,0.48467908094229845,-0.8732243985327465,0.024580141037995485,0.044284929384664315
2.909885245436243,4.59514643675811,17.14596365762849,-0.4331729445476906,-0.5218345311303415,-0.5002179607254922,-0.5383603941594237
8.998808255526813,-1.338122683333573,15.4660541210311,0.25486894011978545,0.1338566706599715,-0.010559836899334159,0.9576078032925094
-10.347418945902772,0.6347606878306102,13.220212692387099,0.2937594979184117,-0.6310340939712381,-0.6382457882114158,0.3288520084460639
10.277033083329853,2.280440699813191,13.465205516553826,0.8310773420415355,-0.26587605120211244,-0.3714776486825692,0.3172140184033764
-4.328944763997107,-10.154545815258867,15.860934129291476,0.21778363111249324,-0.7907793377254785,-0.5568146574779785,0.13113262852392135
-6.501858328377835,3.975992737727992,15.983288656923879,0.5521165218370454,-0.1137892528586058,0.3781573503842807,0.7343135369845661
-11.460325565210264,6.767471190805598,14.672656662452258,-0.035733862865904006,-0.2856551696760198,-0.6157470102831343,0.7334710862804527
-5.078474937575723,7.266993004762149,13.603233986824566,0.8426576250627472,-0.0749516886081044,0.5071805514880567,0.16455473098842982
9.832209589041312,4.080597958964811,17.549584126549114,0.6915027058084973,0.16018381127435227,0.12440392536578465,0.6933172562533939
3.7012861963405665,3.3007727698351292,15.667562471029036,0.316112344203837,-0.36822680602921026,0.5695253261178701,0.6634175970486575
